,"HPV Vaccination Up-To-Date, Males and Females - Age",,,,,,"HPV Vaccination Up-To-Date, Males and Females - Poverty",,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Males and Females - Race/Ethnicity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Males and Females - Urbanicity",,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Female - Age",,,,,,"HPV Vaccination Up-To-Date, Female - Poverty",,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Female - Race/Ethnicity",,,,,,,,,,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Female - Urbanicity",,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Male - Age",,,,,,"HPV Vaccination Up-To-Date, Male - Poverty",,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Male - Race/Ethnicity",,,,,,,,,,,,,,,,,,,,,,,,,,,,"HPV Vaccination Up-To-Date, Male - Urbanicity",,,,,,,,,,,,,,,,,
Mississippi,32.6,26.4,39.5,(±6.6),285,NaN,31.9,24.7,40.0,(±7.7),207,NaN,37.6,25.2,51.8,(±13.6),69,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,39.8,28.9,51.8,(±11.7),82,NaN,NA,NaN,NaN,NA,NA,NaN,25.1,18.1,33.7,(±7.8),170,NaN,25.9,18.4,35.3,(±8.5),148,NaN,53.9,37.3,69.7,(±16.8),44,NaN,30.3,20.5,42.4,(±11.1),93,NaN,38.1,28.9,48.3,(±9.8),136,NaN,38.7,28.1,50.6,(±11.4),100,NaN,40.0,21.9,61.3,(±20.8),31,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,48.7,31.4,66.2,(±18.2),36,NaN,NA,NaN,NaN,NA,NA,NaN,29.4,18.9,42.5,(±11.9),79,NaN,30.8,19.4,45.3,(±13.2),67,NaN,NA,NaN,NaN,NA,NA,NaN,37.1,22.9,54.0,(±16.1),49,NaN,27.3,19.6,36.7,(±8.6),149,NaN,24.9,16.4,35.8,(±9.7),107,NaN,35.8,20.3,55.0,(±18.0),38,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,33.0,20.4,48.6,(±14.5),46,NaN,NA,NaN,NaN,NA,NA,NaN,20.9,12.6,32.7,(±10.1),91,NaN,21.5,12.6,34.2,(±10.8),81,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN
Missouri,42.1,35.7,48.8,(±6.6),319,NaN,42.3,35.4,49.5,(±7.1),272,NaN,45.6,28.8,63.5,(±18.1),41,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,39.6,32.6,47.1,(±7.3),246,NaN,27.4,16.9,41.2,(±12.3),77,NaN,49.7,39.1,60.2,(±10.7),123,NaN,42.9,32.6,53.8,(±10.8),119,NaN,51.1,41.6,60.5,(±9.6),144,NaN,49.1,38.9,59.3,(±10.3),122,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,47.8,37.0,58.7,(±11.0),109,NaN,37.2,21.3,56.3,(±18.2),41,NaN,50.5,35.5,65.3,(±15.4),54,NaN,63.7,48.0,77.0,(±14.9),49,NaN,33.5,25.4,42.7,(±8.7),175,NaN,35.8,26.9,45.8,(±9.6),150,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,32.2,23.6,42.3,(±9.4),137,NaN,NA,NaN,NaN,NA,NA,NaN,48.9,34.4,63.5,(±15.0),69,NaN,27.5,16.6,42.0,(±12.9),70,NaN
Montana,48.4,41.6,55.2,(±6.8),290,NaN,49.3,41.9,56.7,(±7.4),250,NaN,44.4,27.7,62.4,(±18.1),35,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,47.6,40.2,55.1,(±7.5),240,NaN,45.7,37.3,54.4,(±8.6),182,NaN,54.1,42.4,65.2,(±11.6),95,NaN,NA,NaN,NaN,NA,NA,NaN,53.0,43.3,62.5,(±9.7),146,NaN,52.7,42.1,63.0,(±10.6),125,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,53.5,42.7,63.9,(±10.7),119,NaN,51.2,39.2,63.2,(±12.2),91,NaN,57.7,41.2,72.6,(±16.2),49,NaN,NA,NaN,NaN,NA,NA,NaN,43.9,34.7,53.6,(±9.6),144,NaN,46.2,36.0,56.7,(±10.5),125,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,42.0,32.1,52.6,(±10.4),121,NaN,41.1,29.7,53.5,(±12.1),91,NaN,50.0,34.0,65.9,(±16.5),46,NaN,NA,NaN,NaN,NA,NA,NaN
Nebraska,62.7,55.6,69.3,(±6.9),295,NaN,60.6,52.7,68.0,(±7.7),246,NaN,72.2,52.8,85.8,(±16.9),41,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,75.8,59.3,87.1,(±14.1),49,NaN,61.0,52.5,68.9,(±8.3),216,NaN,45.3,33.0,58.3,(±12.9),96,NaN,73.6,64.2,81.2,(±8.5),136,NaN,52.5,37.0,67.5,(±15.8),63,NaN,66.6,56.3,75.5,(±9.7),134,NaN,64.9,53.7,74.7,(±10.6),117,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,62.6,49.8,73.9,(±12.3),94,NaN,47.5,29.5,66.2,(±19.2),47,NaN,77.5,64.1,86.9,(±11.4),62,NaN,NA,NaN,NaN,NA,NA,NaN,59.0,49.1,68.2,(±9.7),161,NaN,55.9,44.9,66.4,(±11.0),129,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,59.5,48.0,70.0,(±11.2),122,NaN,42.8,27.5,59.6,(±16.6),49,NaN,69.9,56.3,80.8,(±12.4),74,NaN,46.7,28.2,66.2,(±20.0),38,NaN
Nevada,51.1,44.7,57.4,(±6.4),334,NaN,48.2,41.0,55.5,(±7.3),257,NaN,61.5,46.9,74.2,(±14.0),69,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,45.2,28.2,63.5,(±18.4),35,NaN,65.4,54.1,75.2,(±10.7),102,NaN,41.5,32.8,50.8,(±9.1),158,NaN,39.4,24.0,57.2,(±17.2),46,NaN,52.5,44.6,60.2,(±7.9),220,NaN,53.0,39.7,66.0,(±13.4),68,NaN,49.4,40.3,58.5,(±9.2),162,NaN,50.8,40.6,61.0,(±10.3),129,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,56.9,40.7,71.7,(±16.0),51,NaN,45.1,32.5,58.4,(±13.3),77,NaN,NA,NaN,NaN,NA,NA,NaN,46.3,35.6,57.3,(±11.0),116,NaN,53.1,34.4,70.9,(±19.1),32,NaN,52.7,43.9,61.3,(±8.8),172,NaN,45.7,35.7,56.0,(±10.3),128,NaN,71.3,52.8,84.7,(±16.3),41,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,73.6,58.3,84.8,(±13.4),51,NaN,38.0,26.7,50.8,(±12.3),81,NaN,NA,NaN,NaN,NA,NA,NaN,59.2,48.1,69.4,(±10.8),104,NaN,53.0,34.5,70.7,(±18.9),36,NaN
New Hampshire,67.4,60.4,73.8,(±6.7),303,NaN,69.3,61.9,75.7,(±6.9),275,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,66.2,58.6,73.0,(±7.2),264,NaN,60.4,48.3,71.4,(±11.7),118,NaN,64.5,46.5,79.2,(±16.9),48,NaN,73.4,63.5,81.3,(±9.0),137,NaN,66.4,56.3,75.1,(±9.5),151,NaN,68.7,58.3,77.5,(±9.7),136,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,63.9,53.1,73.5,(±10.4),132,NaN,55.7,38.4,71.7,(±17.3),53,NaN,NA,NaN,NaN,NA,NA,NaN,70.6,56.2,81.8,(±13.0),70,NaN,68.5,58.4,77.1,(±9.5),152,NaN,69.8,59.2,78.6,(±9.8),139,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,68.3,57.5,77.4,(±10.0),132,NaN,64.6,48.2,78.3,(±15.5),65,NaN,NA,NaN,NaN,NA,NA,NaN,75.8,61.5,86.0,(±12.3),67,NaN
New Jersey,48.5,41.9,55.2,(±6.7),351,NaN,49.3,41.9,56.6,(±7.4),291,NaN,57.3,39.2,73.6,(±17.9),44,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,64.2,50.7,75.8,(±12.8),91,NaN,48.4,39.3,57.7,(±9.3),177,NaN,NA,NaN,NaN,NA,NA,NaN,41.5,23.6,61.9,(±20.2),35,NaN,49.5,42.5,56.5,(±7.0),316,NaN,51.5,42.0,60.8,(±9.5),177,NaN,54.4,44.0,64.4,(±10.4),149,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,69.8,49.4,84.5,(±18.2),44,NaN,58.8,45.7,70.7,(±12.8),91,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,52.9,42.8,62.8,(±10.1),157,NaN,45.7,36.6,55.1,(±9.3),174,NaN,44.3,34.2,54.9,(±10.5),142,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,59.4,41.1,75.5,(±17.9),47,NaN,39.2,27.4,52.4,(±12.8),86,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,46.3,36.8,56.0,(±9.8),159,NaN
New Mexico,57.0,50.1,63.5,(±6.7),295,NaN,59.7,51.3,67.5,(±8.1),198,NaN,52.1,39.7,64.3,(±12.5),86,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,58.9,49.8,67.5,(±8.9),168,NaN,47.6,35.7,59.8,(±12.3),93,NaN,34.0,23.9,45.8,(±11.1),93,NaN,65.1,55.6,73.6,(±9.1),146,NaN,61.8,47.0,74.7,(±14.2),56,NaN,58.4,48.2,67.9,(±10.0),139,NaN,59.7,47.5,70.8,(±11.9),97,NaN,57.2,36.9,75.4,(±20.3),34,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,62.3,48.2,74.5,(±13.4),78,NaN,43.0,27.6,60.0,(±16.8),45,NaN,32.2,17.6,51.2,(±17.3),42,NaN,64.9,50.6,77.0,(±13.5),73,NaN,NA,NaN,NaN,NA,NA,NaN,55.6,46.4,64.4,(±9.1),156,NaN,59.6,48.5,69.9,(±10.8),101,NaN,49.4,34.1,64.7,(±15.8),52,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,55.9,44.0,67.2,(±11.8),90,NaN,52.6,35.7,68.9,(±17.2),48,NaN,35.6,22.8,50.9,(±14.4),51,NaN,65.4,52.6,76.3,(±12.1),73,NaN,55.9,36.9,73.4,(±19.1),32,NaN
New York,57.3,51.8,62.6,(±5.4),535,NaN,58.2,51.8,64.4,(±6.3),384,NaN,59.8,48.4,70.2,(±11.1),121,NaN,40.2,21.0,63.1,(±22.4),30,NaN,NA,NaN,NaN,NA,NA,NaN,65.5,45.7,81.0,(±18.4),44,NaN,55.8,39.5,70.9,(±16.3),49,NaN,61.4,51.1,70.7,(±9.9),154,NaN,54.8,47.1,62.2,(±7.6),260,NaN,34.1,17.9,55.2,(±19.5),30,NaN,61.9,55.0,68.4,(±6.7),328,NaN,54.3,45.1,63.3,(±9.2),177,NaN,56.4,48.2,64.3,(±8.1),236,NaN,57.1,47.5,66.3,(±9.5),167,NaN,59.0,41.7,74.3,(±16.9),55,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,57.3,42.4,71.0,(±14.7),73,NaN,55.9,44.2,67.1,(±11.7),111,NaN,NA,NaN,NaN,NA,NA,NaN,62.8,52.5,72.1,(±9.9),153,NaN,54.8,40.4,68.5,(±14.4),69,NaN,58.1,50.9,65.0,(±7.1),299,NaN,59.2,50.6,67.3,(±8.4),217,NaN,60.7,45.8,73.8,(±14.3),66,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,66.2,52.9,77.3,(±12.4),81,NaN,53.7,43.7,63.5,(±10.0),149,NaN,NA,NaN,NaN,NA,NA,NaN,61.0,51.7,69.7,(±9.1),175,NaN,54.0,42.1,65.4,(±11.8),108,NaN
North Carolina,52.1,45.4,58.7,(±6.7),341,NaN,51.8,44.4,59.1,(±7.4),280,NaN,51.8,35.0,68.3,(±17.3),46,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,44.2,28.2,61.4,(±17.2),38,NaN,53.5,37.0,69.2,(±16.7),53,NaN,54.3,46.2,62.1,(±8.0),214,NaN,52.9,34.7,70.4,(±18.6),44,NaN,52.3,42.5,61.8,(±9.8),152,NaN,51.5,41.2,61.7,(±10.4),145,NaN,53.7,44.2,62.9,(±9.4),161,NaN,51.9,41.6,62.0,(±10.4),130,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,67.2,46.2,83.0,(±19.2),31,NaN,54.6,43.4,65.4,(±11.2),100,NaN,NA,NaN,NaN,NA,NA,NaN,50.3,37.0,63.6,(±13.6),77,NaN,58.1,44.3,70.7,(±13.6),68,NaN,50.5,41.1,59.9,(±9.5),180,NaN,51.7,41.3,62.1,(±10.6),150,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,53.9,42.5,65.0,(±11.5),114,NaN,NA,NaN,NaN,NA,NA,NaN,54.4,40.5,67.7,(±13.9),75,NaN,45.2,30.9,60.3,(±15.1),77,NaN
North Dakota,63.6,56.5,70.2,(±6.8),287,NaN,62.4,54.8,69.5,(±7.4),257,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,62.7,54.9,69.9,(±7.6),235,NaN,65.6,56.0,74.0,(±9.1),155,NaN,67.9,56.1,77.8,(±11.0),98,NaN,45.8,27.6,65.2,(±19.7),34,NaN,72.2,62.1,80.4,(±9.2),132,NaN,70.4,59.4,79.5,(±10.2),112,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,72.6,61.4,81.6,(±10.2),104,NaN,78.1,66.7,86.3,(±9.8),73,NaN,73.2,55.6,85.6,(±15.3),46,NaN,NA,NaN,NaN,NA,NA,NaN,55.5,45.7,64.8,(±9.7),155,NaN,55.7,45.5,65.5,(±10.1),145,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,54.4,43.8,64.6,(±10.5),131,NaN,54.6,41.0,67.5,(±13.6),82,NaN,61.4,45.1,75.5,(±15.6),52,NaN,NA,NaN,NaN,NA,NA,NaN
Ohio,58.2,51.6,64.4,(±6.4),329,NaN,55.0,47.8,62.1,(±7.2),268,NaN,61.3,45.0,75.4,(±15.7),51,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,80.7,63.3,91.1,(±13.8),31,NaN,NA,NaN,NaN,NA,NA,NaN,53.3,45.6,60.8,(±7.7),242,NaN,50.8,33.1,68.2,(±18.3),42,NaN,65.0,54.9,74.0,(±9.6),127,NaN,53.6,44.0,62.9,(±9.6),160,NaN,59.1,49.9,67.7,(±9.0),168,NaN,58.7,48.5,68.1,(±9.9),141,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,51.8,41.2,62.2,(±10.6),129,NaN,NA,NaN,NaN,NA,NA,NaN,67.5,53.2,79.1,(±13.2),63,NaN,56.4,42.2,69.6,(±14.1),76,NaN,57.3,48.0,66.1,(±9.2),161,NaN,51.0,40.6,61.3,(±10.5),127,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,54.9,43.8,65.5,(±11.1),113,NaN,NA,NaN,NaN,NA,NA,NaN,63.2,48.9,75.5,(±13.6),64,NaN,51.1,38.2,63.9,(±13.2),84,NaN
Oklahoma,37.9,32.2,43.9,(±5.9),360,NaN,36.4,30.0,43.4,(±6.7),277,NaN,47.3,34.4,60.5,(±13.4),70,NaN,NA,NaN,NaN,NA,NA,NaN,44.8,27.9,63.0,(±18.3),38,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,45.4,31.2,60.3,(±15.0),58,NaN,31.5,24.7,39.2,(±7.3),199,NaN,41.6,32.3,51.5,(±9.7),140,NaN,38.9,28.2,50.7,(±11.5),93,NaN,34.0,25.4,43.8,(±9.3),127,NaN,43.9,35.2,53.1,(±9.1),157,NaN,41.9,32.1,52.3,(±10.2),125,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,34.4,23.7,47.0,(±11.8),78,NaN,57.5,41.0,72.5,(±16.3),53,NaN,41.9,26.4,59.1,(±17.0),43,NaN,36.0,24.0,50.1,(±13.4),61,NaN,32.1,25.2,39.9,(±7.4),203,NaN,30.9,23.1,40.1,(±8.5),152,NaN,36.7,22.5,53.6,(±16.0),43,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,45.5,26.6,65.7,(±20.7),31,NaN,29.3,21.0,39.1,(±9.1),121,NaN,29.5,20.3,40.7,(±10.4),87,NaN,35.5,22.2,51.5,(±15.1),50,NaN,31.9,20.5,45.9,(±12.9),66,NaN
Oregon,58.2,51.2,64.9,(±6.9),297,NaN,61.0,53.4,68.1,(±7.4),244,NaN,45.1,28.7,62.6,(±17.6),41,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,63.2,46.2,77.5,(±16.1),43,NaN,58.4,50.1,66.4,(±8.2),203,NaN,59.8,42.6,75.0,(±16.8),44,NaN,67.3,57.7,75.6,(±9.0),154,NaN,46.2,34.9,57.9,(±11.7),99,NaN,59.0,49.3,68.0,(±9.5),151,NaN,62.9,52.2,72.4,(±10.2),122,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,59.2,47.4,70.0,(±11.5),104,NaN,NA,NaN,NaN,NA,NA,NaN,68.9,56.0,79.4,(±11.9),78,NaN,40.3,25.1,57.6,(±16.9),48,NaN,57.5,47.5,67.0,(±9.9),146,NaN,59.3,48.4,69.3,(±10.6),122,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,57.8,45.8,68.9,(±11.7),99,NaN,NA,NaN,NaN,NA,NA,NaN,65.8,51.5,77.7,(±13.4),76,NaN,51.3,35.4,66.9,(±16.3),51,NaN
Pennsylvania,54.1,47.4,60.7,(±6.7),649,NaN,52.2,44.7,59.6,(±7.5),501,NaN,66.5,50.0,79.7,(±15.2),119,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,48.2,24.3,72.9,(±26.6),33,NaN,71.7,56.4,83.3,(±13.7),114,NaN,55.3,37.1,72.2,(±18.4),104,NaN,52.5,43.8,61.0,(±8.6),361,NaN,NA,NaN,NaN,NA,NA,NaN,71.2,60.4,80.0,(±9.9),274,NaN,48.0,39.9,56.2,(±8.2),367,NaN,62.3,53.2,70.6,(±8.8),314,NaN,58.6,48.3,68.2,(±10.1),245,NaN,82.8,69.3,91.1,(±10.8),58,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,79.6,63.9,89.6,(±12.9),55,NaN,68.7,47.1,84.4,(±19.4),51,NaN,59.8,48.1,70.5,(±11.4),174,NaN,NA,NaN,NaN,NA,NA,NaN,74.8,61.8,84.5,(±11.4),129,NaN,60.6,49.5,70.7,(±10.8),179,NaN,46.3,37.0,55.9,(±9.5),335,NaN,45.3,35.0,56.0,(±10.6),256,NaN,55.5,33.5,75.4,(±22.3),61,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,63.0,39.5,81.6,(±22.3),59,NaN,45.5,22.9,70.2,(±25.7),53,NaN,44.8,32.9,57.4,(±12.5),187,NaN,NA,NaN,NaN,NA,NA,NaN,68.8,52.9,81.2,(±14.5),145,NaN,35.4,25.3,46.9,(±10.9),188,NaN
Rhode Island,78.1,72.3,82.9,(±5.3),337,NaN,80.0,73.5,85.2,(±5.8),256,NaN,72.4,57.2,83.7,(±13.5),62,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,83.6,74.3,90.0,(±7.8),94,NaN,77.1,69.2,83.5,(±7.2),196,NaN,NA,NaN,NaN,NA,NA,NaN,82.5,73.5,88.8,(±7.6),108,NaN,76.2,68.8,82.3,(±6.8),229,NaN,76.1,67.6,83.0,(±7.7),156,NaN,74.6,64.7,82.4,(±8.9),127,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,91.5,79.4,96.8,(±8.0),41,NaN,72.4,60.9,81.4,(±10.3),95,NaN,NA,NaN,NaN,NA,NA,NaN,87.0,74.3,93.9,(±9.5),48,NaN,72.0,61.2,80.8,(±9.8),108,NaN,80.0,71.7,86.3,(±7.3),181,NaN,86.0,76.9,91.9,(±7.4),129,NaN,66.9,46.7,82.3,(±18.5),39,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,NA,NaN,NaN,NA,NA,NaN,76.5,62.0,86.7,(±12.4),53,NaN,82.0,69.7,90.0,(±10.0),101,NaN,NA,NaN,NaN,NA,NA,NaN,78.9,65.5,88.1,(±11.3),60,NaN,80.5,69.4,88.3,(±9.4),121,NaN
